date,campaign_id,campaign_name,objective,channel,region,product_line,creative_type,daily_budget,spend,impressions,clicks,conversions,revenue,ctr,cvr,cpa,roas,cpc
2024-11-05,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,565.26,402.86,83909,134,1,80.85,0.001597,0.007463,402.86,0.2007,3.0064
2024-11-06,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,565.26,363.93,93076,231,2,123.82,0.002482,0.008658,181.97,0.3402,1.5755
2024-11-07,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,565.26,391.87,134523,39,0,0.0,0.00029,0.0,,0.0,10.0479
2024-11-08,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,565.26,442.72,78963,29,0,0.0,0.000367,0.0,,0.0,15.2662
2024-11-09,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,610.49,431.41,144246,168,0,0.0,0.001165,0.0,,0.0,2.5679
2024-11-10,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,610.49,414.73,107448,413,0,0.0,0.003844,0.0,,0.0,1.0042
2024-11-11,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,565.26,459.97,169306,207,2,131.35,0.001223,0.009662,229.99,0.2856,2.2221
2024-11-12,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,565.26,385.31,96602,419,4,316.66,0.004337,0.009547,96.33,0.8218,0.9196
2024-11-13,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,565.26,367.98,84778,89,0,0.0,0.00105,0.0,,0.0,4.1346
2024-11-14,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,565.26,368.11,141395,230,0,0.0,0.001627,0.0,,0.0,1.6005
2024-11-15,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,565.26,387.68,174136,16,0,0.0,9.2e-05,0.0,,0.0,24.23
2024-11-16,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,610.49,404.54,86252,168,1,65.91,0.001948,0.005952,404.54,0.1629,2.408
2024-11-17,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,610.49,339.38,83212,269,1,79.44,0.003233,0.003717,339.38,0.2341,1.2616
2024-11-18,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,565.26,346.17,199066,481,3,241.85,0.002416,0.006237,115.39,0.6986,0.7197
2024-11-19,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,565.26,325.67,104221,121,1,68.28,0.001161,0.008264,325.67,0.2097,2.6915
2024-07-16,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,463.78,164.81,17015,438,14,1087.97,0.025742,0.031963,11.77,6.6014,0.3763
2024-07-17,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,463.78,224.45,25449,447,14,1197.2,0.017565,0.03132,16.03,5.3339,0.5021
2024-07-18,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,463.78,193.82,21032,697,25,2704.47,0.03314,0.035868,7.75,13.9535,0.2781
2024-07-19,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,463.78,242.39,14660,278,9,887.5,0.018963,0.032374,26.93,3.6615,0.8719
2024-07-20,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,500.88,264.81,14639,457,15,1463.68,0.031218,0.032823,17.65,5.5273,0.5795
2024-07-21,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,500.88,282.07,30103,1409,28,3107.34,0.046806,0.019872,10.07,11.0162,0.2002
2024-07-22,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,463.78,285.96,21675,591,23,1994.44,0.027266,0.038917,12.43,6.9745,0.4839
2024-07-23,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,463.78,338.32,24578,813,27,2328.01,0.033078,0.03321,12.53,6.8811,0.4161
2024-07-24,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,463.78,263.26,15711,376,17,1273.54,0.023932,0.045213,15.49,4.8376,0.7002
2024-07-25,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,463.78,313.55,19935,462,9,861.15,0.023175,0.019481,34.84,2.7465,0.6787
2024-07-26,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,463.78,330.06,21972,561,12,1130.9,0.025532,0.02139,27.5,3.4263,0.5883
2024-07-27,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,500.88,345.08,34155,930,34,3282.63,0.027229,0.036559,10.15,9.5127,0.3711
2024-07-28,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,500.88,443.63,42381,779,27,3037.07,0.018381,0.03466,16.43,6.846,0.5695
2024-07-29,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,463.78,344.03,30123,1173,29,2736.35,0.03894,0.024723,11.86,7.9538,0.2933
2024-07-30,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,463.78,465.57,31300,1397,53,4963.55,0.044633,0.037938,8.78,10.6612,0.3333
2024-07-31,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,463.78,482.71,36765,1379,41,3776.74,0.037508,0.029732,11.77,7.824,0.35
2024-08-01,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,556.54,483.44,24769,777,25,2610.63,0.03137,0.032175,19.34,5.4001,0.6222
2024-08-02,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,556.54,524.85,30269,842,19,1696.37,0.027817,0.022565,27.62,3.2321,0.6233
2024-08-03,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,601.06,524.12,41028,1662,31,2636.59,0.040509,0.018652,16.91,5.0305,0.3154
2024-08-04,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,601.06,477.25,37534,2229,69,7514.71,0.059386,0.030956,6.92,15.7459,0.2141
2024-08-05,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,556.54,531.81,31991,2040,66,7478.34,0.063768,0.032353,8.06,14.0621,0.2607
2024-08-06,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,556.54,516.46,42305,2444,68,7725.31,0.057771,0.027823,7.6,14.9582,0.2113
2024-08-07,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,556.54,543.47,38359,1684,72,5601.27,0.043901,0.042755,7.55,10.3065,0.3227
2024-08-08,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,556.54,577.57,44130,2476,82,6883.0,0.056107,0.033118,7.04,11.9172,0.2333
2024-08-09,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,556.54,472.1,28252,1323,62,4739.68,0.046829,0.046863,7.61,10.0396,0.3568
2024-08-10,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,601.06,496.19,41418,2062,76,6767.83,0.049785,0.036857,6.53,13.6396,0.2406
2024-08-11,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,601.06,533.59,27035,959,28,2836.01,0.035473,0.029197,19.06,5.315,0.5564
2024-08-12,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,556.54,621.67,58841,2120,64,6975.4,0.036029,0.030189,9.71,11.2204,0.2932
2024-08-13,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,556.54,491.48,23711,1011,38,3880.07,0.042638,0.037587,12.93,7.8947,0.4861
2024-08-14,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,556.54,538.61,27843,988,43,4083.57,0.035485,0.043522,12.53,7.5817,0.5452
2024-08-15,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,556.54,428.92,19965,996,47,3908.62,0.049887,0.047189,9.13,9.1127,0.4306
2024-08-16,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,556.54,547.56,29247,1382,66,6860.96,0.047253,0.047757,8.3,12.5301,0.3962
2024-08-17,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,601.06,596.49,29700,1807,50,5008.25,0.060842,0.02767,11.93,8.3962,0.3301
2024-08-18,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,601.06,601.79,41182,1977,48,3950.86,0.048006,0.024279,12.54,6.5652,0.3044
2024-08-19,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,556.54,502.22,32582,1800,33,3525.94,0.055245,0.018333,15.22,7.0207,0.279
2024-08-20,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,556.54,620.9,36357,604,19,1902.22,0.016613,0.031457,32.68,3.0636,1.028
2024-08-21,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,556.54,586.38,31718,1767,41,3303.89,0.05571,0.023203,14.3,5.6344,0.3319
2024-08-22,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,556.54,475.58,23247,603,20,2000.4,0.025939,0.033167,23.78,4.2062,0.7887
2024-08-23,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,556.54,597.53,40974,2177,59,4529.4,0.053131,0.027102,10.13,7.5802,0.2745
2024-08-24,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,601.06,550.81,40940,1955,40,3170.32,0.047753,0.02046,13.77,5.7557,0.2817
2024-08-25,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,601.06,480.97,25619,931,44,4191.67,0.03634,0.047261,10.93,8.715,0.5166
2024-08-26,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,556.54,516.58,23872,553,23,2531.93,0.023165,0.041591,22.46,4.9013,0.9341
2024-08-27,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,556.54,463.03,38662,1130,32,3183.7,0.029228,0.028319,14.47,6.8758,0.4098
2024-08-28,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,556.54,547.11,33994,2309,95,8091.29,0.067924,0.041143,5.76,14.7891,0.2369
2024-08-29,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,556.54,470.52,28633,1638,13,1420.49,0.057207,0.007937,36.19,3.019,0.2873
2024-08-30,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,556.54,594.62,39434,2169,97,9895.26,0.055003,0.044721,6.13,16.6413,0.2741
2024-08-31,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,601.06,560.62,35697,1148,44,4529.26,0.03216,0.038328,12.74,8.079,0.4883
2024-09-01,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,500.88,415.9,34642,1667,76,7810.34,0.048121,0.045591,5.47,18.7794,0.2495
2024-09-02,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,463.78,487.68,47964,2646,79,8942.4,0.055166,0.029856,6.17,18.3366,0.1843
2024-09-03,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,463.78,388.65,37025,1507,39,2921.88,0.040702,0.025879,9.97,7.518,0.2579
2024-09-04,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,463.78,440.37,49884,2241,82,7191.48,0.044924,0.036591,5.37,16.3305,0.1965
2024-09-05,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,463.78,414.33,26030,976,24,1819.32,0.037495,0.02459,17.26,4.391,0.4245
2024-09-06,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,463.78,476.69,46969,1765,70,5714.47,0.037578,0.03966,6.81,11.9878,0.2701
2024-09-07,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,500.88,421.06,48648,2309,59,5503.62,0.047463,0.025552,7.14,13.0709,0.1824
2024-09-08,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,500.88,489.65,42351,1896,62,5223.66,0.044769,0.0327,7.9,10.6682,0.2583
2024-09-09,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,463.78,423.3,30628,1452,24,2157.96,0.047408,0.016529,17.64,5.0979,0.2915
2024-09-10,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,463.78,357.77,25357,936,46,4522.74,0.036913,0.049145,7.78,12.6415,0.3822
2024-09-11,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,463.78,493.23,50244,2422,87,9999.0,0.048205,0.035921,5.67,20.2725,0.2036
2024-09-12,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,463.78,417.98,51008,2028,44,3694.94,0.039758,0.021696,9.5,8.84,0.2061
2024-09-13,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,463.78,437.84,36590,696,20,1635.68,0.019022,0.028736,21.89,3.7358,0.6291
2024-09-14,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,500.88,466.97,31586,881,18,1587.48,0.027892,0.020431,25.94,3.3995,0.53
2024-09-15,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,500.88,436.23,27368,1279,38,4113.63,0.046733,0.029711,11.48,9.43,0.3411
2024-09-16,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,463.78,457.96,42957,1698,67,7201.02,0.039528,0.039458,6.84,15.7241,0.2697
2024-09-17,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,463.78,433.3,26267,763,14,1208.28,0.029048,0.018349,30.95,2.7886,0.5679
2024-09-18,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,463.78,417.37,29358,1075,53,5073.11,0.036617,0.049302,7.87,12.1549,0.3883
2024-09-19,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,463.78,499.11,29417,449,14,1379.58,0.015263,0.03118,35.65,2.7641,1.1116
2024-09-20,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,463.78,444.54,30623,1623,54,5302.09,0.052999,0.033272,8.23,11.9271,0.2739
2024-09-21,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,500.88,439.61,48428,2613,125,14093.61,0.053956,0.047838,3.52,32.0593,0.1682
2024-09-22,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,500.88,445.32,26632,1019,54,5819.76,0.038262,0.052993,8.25,13.0687,0.437
2024-09-23,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,463.78,484.6,45558,1881,61,6558.52,0.041288,0.03243,7.94,13.5339,0.2576
2024-09-24,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,463.78,412.84,38767,1520,29,2807.32,0.039209,0.019079,14.24,6.8,0.2716
2024-09-25,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,463.78,427.62,33382,1271,39,3112.28,0.038074,0.030685,10.96,7.2781,0.3364
2024-09-26,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,463.78,441.92,26994,996,41,3402.82,0.036897,0.041165,10.78,7.7001,0.4437
2024-09-27,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,463.78,435.15,24095,1054,50,3836.49,0.043744,0.047438,8.7,8.8165,0.4129
2024-09-28,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,500.88,396.13,22428,1087,29,2890.97,0.048466,0.026679,13.66,7.298,0.3644
2024-09-29,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,500.88,529.2,36084,1589,48,5461.29,0.044036,0.030208,11.03,10.3199,0.333
2024-09-30,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,463.78,473.99,51967,1004,25,2563.69,0.01932,0.0249,18.96,5.4087,0.4721
2024-10-01,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,556.54,466.84,32257,1924,58,5253.69,0.059646,0.030146,8.05,11.2537,0.2426
2024-10-02,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,556.54,466.66,22828,1733,40,2989.78,0.075916,0.023081,11.67,6.4068,0.2693
2024-10-03,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,556.54,416.85,32556,998,28,3164.03,0.030655,0.028056,14.89,7.5903,0.4177
2024-10-04,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,556.54,429.56,31972,1353,35,2744.61,0.042318,0.025868,12.27,6.3894,0.3175
2024-10-05,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,601.06,519.8,34240,1765,60,6513.53,0.051548,0.033994,8.66,12.5308,0.2945
2024-10-06,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,601.06,519.5,25235,780,18,1515.94,0.030909,0.023077,28.86,2.9181,0.666
2024-10-07,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,556.54,429.9,28783,827,32,3649.5,0.028732,0.038694,13.43,8.4892,0.5198
2024-10-08,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,556.54,466.76,21933,742,18,1942.49,0.03383,0.024259,25.93,4.1616,0.6291
2024-10-09,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,556.54,456.57,25516,1061,21,1984.24,0.041582,0.019793,21.74,4.346,0.4303
2024-10-10,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,556.54,399.31,34138,2389,95,7289.32,0.069981,0.039766,4.2,18.2548,0.1671
2024-10-11,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,556.54,461.23,21829,1194,46,5052.76,0.054698,0.038526,10.03,10.955,0.3863
2024-10-12,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,601.06,433.51,32465,1298,47,4225.25,0.039982,0.03621,9.22,9.7466,0.334
2024-10-13,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,601.06,411.39,18858,1227,41,3699.64,0.065065,0.033415,10.03,8.993,0.3353
2024-10-14,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,556.54,410.99,42115,1493,48,4960.05,0.035451,0.03215,8.56,12.0685,0.2753
2024-10-15,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,556.54,345.26,15975,740,30,3244.96,0.046322,0.040541,11.51,9.3986,0.4666
2024-10-16,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,556.54,324.91,15958,1026,33,2647.84,0.064294,0.032164,9.85,8.1495,0.3167
2024-10-17,CMP_1181,Apparel_consideration_Search_SOU_1181,consideration,Search,Southwest,Apparel,Responsive Search Ad,556.54,320.33,15413,891,26,2365.45,0.057808,0.029181,12.32,7.3844,0.3595
